drug_name,generation,mechanism,smiles,2ITY_WT_cnn_aff,2ITY_WT_cnn_aff_std,2ITY_WT_cnn_pose,4WKQ_WT_cnn_aff,4WKQ_WT_cnn_aff_std,4WKQ_WT_cnn_pose,4HJO_inactive_cnn_aff,4HJO_inactive_cnn_aff_std,4HJO_inactive_cnn_pose,4I23_WT_cnn_aff,4I23_WT_cnn_aff_std,4I23_WT_cnn_pose,4G5J_T790M_cnn_aff,4G5J_T790M_cnn_aff_std,4G5J_T790M_cnn_pose,4ZAU_T790M_cnn_aff,4ZAU_T790M_cnn_aff_std,4ZAU_T790M_cnn_pose,5D41_allosteric_cnn_aff,5D41_allosteric_cnn_aff_std,5D41_allosteric_cnn_pose,T790M_avg_aff,WT_avg_aff,selectivity_T790M_vs_WT,T790M_cross_pdb_diff,WT_cross_pdb_diff,allosteric_aff
Gefitinib_1G,1G,reversible,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,7.584333333333333,0.09297430947429616,0.9119666666666667,7.904333333333334,0.12330540224265198,0.9770666666666666,7.654333333333334,0.04970133018564201,0.9277666666666665,7.765666666666667,0.013424687043734809,0.9319333333333333,6.4863333333333335,0.04214525147892965,0.6186666666666667,7.504666666666668,0.09507307131301096,0.8975333333333334,7.502666666666666,0.17046276882520567,0.5049666666666667,6.995500000000001,7.727166666666667,-0.7316666666666665,1.0183333333333344,0.3200000000000003,7.502666666666666
Erlotinib_1G,1G,reversible,COc1cc2ncnc(Nc3cccc(C#C)c3)c2cc1OCCOC,6.706,0.06819579654690322,0.8418666666666667,6.953333333333333,0.012498888839501772,0.9680666666666666,6.8870000000000005,0.07689386624865918,0.9329333333333333,6.815666666666666,0.011953614051360695,0.9065666666666666,6.136333333333333,0.08989005630336534,0.8028333333333334,6.603666666666666,0.09010117769608907,0.8702,6.735666666666667,0.021171259344266887,0.6127333333333334,6.369999999999999,6.8405,-0.47050000000000036,0.4673333333333334,0.24733333333333274,6.735666666666667
Afatinib_2G,2G,covalent (pan-ErbB),CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,7.791333333333334,0.07731465291622,0.8679,7.684666666666668,0.030158838763380227,0.8841666666666667,7.934,0.07937673882609862,0.9061666666666667,8.014000000000001,0.01134313301811568,0.9365666666666667,7.133666666666667,0.3328766872114791,0.7943333333333333,7.734666666666667,0.05522278112840362,0.8986999999999999,7.570333333333333,0.2211505269167487,0.37523333333333336,7.434166666666666,7.856000000000002,-0.4218333333333355,0.601,0.10666666666666647,7.570333333333333
Dacomitinib_2G,2G,covalent (pan-ErbB),COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,7.877,0.015121728296285124,0.9089333333333333,7.842333333333333,0.22827517507507405,0.8932666666666668,7.739999999999999,0.1950606743212651,0.7424666666666666,8.002,0.019798989873223365,0.9635333333333334,6.953666666666667,0.05148678363317004,0.7312333333333333,7.733333333333333,0.027632509034750244,0.8946,7.5776666666666666,0.08438535944634516,0.33569999999999994,7.343500000000001,7.865333333333334,-0.5218333333333334,0.7796666666666665,0.0346666666666664,7.5776666666666666
Osimertinib_3G,3G,covalent (T790M selective),COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,7.981000000000001,0.049846430831772696,0.7672666666666667,7.791333333333334,0.39666470587750685,0.6128666666666667,7.957666666666667,0.0923483742261995,0.7509333333333333,8.265,0.13490737563232044,0.9456666666666665,6.687333333333332,0.12211833969101006,0.5195,8.209333333333333,0.029936970825756522,0.9616000000000001,8.525666666666666,0.03363860216411485,0.48373333333333335,7.448333333333332,7.998750000000001,-0.5504166666666688,1.5220000000000011,0.18966666666666665,8.525666666666666
EAI045_4G,4G,allosteric (C797S bypass),COc1cc(C2CC(=O)N(c3cccc(C(F)(F)F)c3)C2=O)cc(OC)c1O,6.3629999999999995,0.07689386624865918,0.8613666666666667,6.476333333333334,0.2655112468846134,0.711,6.547666666666667,0.0567587487137937,0.7841666666666667,6.546,0.029063149634316318,0.8462000000000001,5.771333333333334,0.10534177181388603,0.7206,6.333333333333333,0.2346519881772911,0.7540999999999999,6.646,0.06943102092484775,0.5835333333333333,6.052333333333333,6.48325,-0.4309166666666666,0.5619999999999994,0.11333333333333417,6.646
BDTX1535_4G,4G,non-covalent (C797S bypass),CN1CCN(c2ccc(-c3cc4cnc(Nc5ccc(N6CCN(C)CC6)c(C)c5)nc4s3)cn2)CC1,7.147000000000001,0.06744380376777893,0.5387000000000001,6.958000000000001,0.12325583150504467,0.31483333333333335,7.242999999999999,0.0014142135623731486,0.5481666666666668,7.038333333333334,0.1284064726648244,0.5531333333333334,5.824000000000001,0.40839196857920695,0.3737333333333333,7.297,0.11316359838746742,0.8283666666666667,7.135666666666666,0.020853989759489225,0.27066666666666667,6.5605,7.096583333333334,-0.5360833333333339,1.472999999999999,0.18900000000000006,7.135666666666666
